main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author
Digital Music,folklore [Beige 2 LP]       Explicit Lyrics,4.7,13522,[],"['Swift\'s album, folklore, now on Beige 2 LP coming July 23rd! ""Most of the things I had planned this summer didn\'t end up happening, but there is something I hadn\'t planned on that DID happen. And that thing is my 8th studio album, folklore,"" she said, letting fans know she poured all her whims, dreams, fears, musings into the 17 tracks. ""I wrote and recorded this music in isolation but got to collaborate with some musical heroes of mine; Aaron Dessner, Bon Iver, William Bowery & Jack Antonoff.']",23.97,"[{'thumb': 'https://m.media-amazon.com/images/I/41G79KTxHEL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41G79KTxHEL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61aCZ-+3EhL._SL1121_.jpg'}]","[{'title': 'Is it worth getting this on vinyl? ', 'url': 'https://www.amazon.com/vdp/0438f5ef3d054220b89d56005c28aa73?ref=dp_vse_rvc_0', 'user_id': '/shop/influencer-53aafb52'}, {'title': 'Just listen to the quality', 'url': 'https://www.amazon.com/vdp/01c4611ff4b34a739a7eb0493506040d?ref=dp_vse_rvc_1', 'user_id': '/shop/imsocelebrity'}, {'title': 'Taylor on vinyl just hits different ', 'url': 'https://www.amazon.com/vdp/0ce16e5e4f1b4f179b09a335f7302483?ref=dp_vse_rvc_2', 'user_id': '/shop/influencer-56aae1c7'}, {'title': 'Folklore Beige/Gold Vinyl UNBOXED REVIEW', 'url': 'https://www.amazon.com/vdp/0ac4056f3c034e7b9aee22b4ecd50f22?ref=dp_vse_rvc_3', 'user_id': '/shop/laearobbie'}, {'title': 'folklore [Beige 2 LP]', 'url': 'https://www.amazon.com/vdp/0b23275260354c1195307545822d958a?ref=dp_vse_rvc_4', 'user_id': ''}, {'title': 'Record sounds great actually', 'url': 'https://www.amazon.com/vdp/0eb26433b303403b94fd7b8f4d4b4845?ref=dp_vse_rvc_5', 'user_id': 'AGM6ZRLGRNUTUXOLGJHIZ2CS2RLQ'}, {'title': 'Folklore Album', 'url': 'https://www.amazon.com/vdp/0af1a971f2b940528ba158f83c7fc018?ref=dp_vse_rvc_6', 'user_id': 'AFTP2LCT3HHPUYDNZO2CWG2V67LA'}, {'title': 'The most amazing experience', 'url': 'https://www.amazon.com/vdp/07883634bbfb4f3e8d957c12f4a00076?ref=dp_vse_rvc_7', 'user_id': 'AE3OZN2NKQXOMFG3EQNUQAZNQLYA'}, {'title': 'Warped bad', 'url': 'https://www.amazon.com/vdp/02ef6de80f9b4c6f8f0c1a77bbebc51e?ref=dp_vse_rvc_8', 'user_id': 'AH6GDOZHGM53XJUJCYPTPYFPMKHA'}]",Taylor Swift  (Artist)    Format: Vinyl,"['CDs & Vinyl', 'Pop']","{'Product Dimensions': '12.28 x 12.56 x 0.39 inches; 8.32 Ounces', 'Manufacturer': 'Republic Records', 'Item model number': '2020-11-27', 'Original Release Date': '2021', 'Date First Available': 'June 25, 2021', 'Label': 'Republic Records', 'Country of Origin': 'USA', 'Number of discs': '2'}",B08DSS7Y2M,,,
Digital Music,THE WALL,4.8,13471,[],[],46.99,"[{'thumb': 'https://m.media-amazon.com/images/I/51FhPTCqklL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51FhPTCqklL.jpg', 'variant': 'MAIN', 'hi_res': None}]",[],Pink Floyd   Format: Audio Cassette,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Package Dimensions': '4.3 x 2.4 x 0.6 inches; 1.6 Ounces', 'Date First Available': 'June 30, 2007'}",B000SUMG2M,,,
Digital Music,The Wall Mini Lp Cd,4.8,13422,[],['Foldout case. Replica of the LP cover.'],49.98,"[{'thumb': 'https://m.media-amazon.com/images/I/21+ebRz+ZSL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/21+ebRz+ZSL.jpg', 'variant': 'MAIN', 'hi_res': None}]",[],Pink Floyd   Format: Audio CD,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Date First Available': 'November 7, 2007'}",B000YHKBTY,,,
Digital Music,Wall,4.8,13392,[],[],,"[{'thumb': 'https://m.media-amazon.com/images/I/51OGMpbb-QL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51OGMpbb-QL.jpg', 'variant': 'MAIN', 'hi_res': None}, {'thumb': 'https://m.media-amazon.com/images/I/51OGMpbb-QL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51OGMpbb-QL.jpg', 'variant': 'PT01', 'hi_res': None}]",[],Pink Floyd   Format: Audio CD,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Item Weight': '6.42 Ounces', 'Manufacturer': 'Mobile Fidelity', 'Date First Available': 'November 5, 2006', 'Label': 'Mobile Fidelity', 'Number of discs': '2'}",B000008JGK,,,
Digital Music,The wall,4.8,13360,[],"['THIS IS A 2LP VINYL RECORD ALBUM BY PINK FLOYD CALLED ""THE WALL"", & IT\'S ON THE COLUMBIA LABEL #PE2-36183 IN STEREO, & IT CAME OUT IN 1979! IT CONTAINS (27) TRACKS LIKE: ""IN THE FLESH, THE THIN ICE, ANOTHER BRICK IN THE WALL-PTS 1,2 + 3, MOTHER, YOUNG LUST, GOODBYE BLUE SKY, DON\'T LEAVE ME NOW, GOODBYE CRUEL WORLD, EMPTY SPACES, IS ANYBODY OUT THERE?, VERA, BRING THE BOYS BACK HOME, COMFORTABLY NUMB, THE SHOW MUST GO ON, THE TRAIL, STOP, RUN LIKE HELL & OUTSIDE THE WALL"". ****NOTE: THIS LP WAS RECORDED IN FRANCE + NEW YORK!']",16.13,"[{'thumb': 'https://m.media-amazon.com/images/I/31Cy93bcc4L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31Cy93bcc4L.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61C3b0J5lTL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31wzCWY1wKL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31wzCWY1wKL.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/61PoC61opTL._SL1500_.jpg'}]",[],Pink Floyd   Format: Audio CD,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '5.59 x 4.88 x 0.47 inches; 3.6 Ounces', 'Manufacturer': 'Columbia', 'SPARS Code': 'DDD', 'Date First Available': 'March 5, 2007', 'Label': 'Columbia', 'Number of discs': '2'}",B000NZD9RS,,,
Digital Music,Wall,4.8,13359,[],[],54.99,"[{'thumb': 'https://m.media-amazon.com/images/I/41wekWN1ahL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41wekWN1ahL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/81imxrLWuZL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41uwQwlvZrL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41uwQwlvZrL.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/81xpxtXms4L._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31Nq7Epf+NL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31Nq7Epf+NL.jpg', 'variant': 'PT02', 'hi_res': None}]",[],Pink Floyd   Format: Audio CD,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Package Dimensions': '5.55 x 4.97 x 0.54 inches; 2.83 Ounces', 'Manufacturer': 'Capitol', 'Date First Available': 'September 28, 2010', 'Label': 'Capitol', 'Number of discs': '2'}",B0044ZWLZO,,,
Digital Music,The Wall Deluxe Digitally Remastered,4.8,13352,[],"['Product Description', '1994 digital re-master of Pink Floyd\'s classic ""The Wall"".', 'Amazon.com', 'The Wall', 'is less a collection of songs than a single work, which is sometimes frustrating; the plot lacks enough coherence to hold the snippets of music together. However, there are occasional flashes of brilliance on what ranks as Pink Floyd\'s most ambitious project. Most of these come from the fully developed songs, which have become classics in their own right. ""Hey You,"" ""Mother,"" and especially ""Comfortably Numb"" are subtle, incredible pieces of music. Though complex, they move at a relaxed pace, allowing the listener to absorb them slowly; this kind of pacing was something Pink Floyd excelled at. Also worth noting is the ""Another Brick in the Wall/The Happiest Days of Our Lives"" medley, which has become a staple of rock radio.', '--Genevieve Williams']",12.22,"[{'thumb': 'https://m.media-amazon.com/images/I/51kIxBWI0vL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51kIxBWI0vL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/715jbEtLNcL._SL1489_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41rmnKwlkvL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41rmnKwlkvL.jpg', 'variant': 'BACK', 'hi_res': 'https://m.media-amazon.com/images/I/71MW3pbfp1L._SL1488_.jpg'}]",[],Pink Floyd   Format: Audio CD,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Is Discontinued By Manufacturer': 'No', 'Language': 'English', 'Product Dimensions': '5.67 x 0.94 x 5.08 inches; 3.53 Ounces', 'Manufacturer': 'Capitol', 'Item model number': '724383124329', 'SPARS Code': 'DDD', 'Date First Available': 'December 15, 2006', 'Label': 'Capitol', 'Number of discs': '2'}",B000006TRV,,,
Digital Music,THE WALL,4.8,13280,[],"['Pink Floyd The Wall Disc Two Remastered We receive various CDs from the radio cores that we remanufacture. As a result, we are are now selling them! Our CDs are professionally resurfaced and are guaranteed to work or your money back! These listings are for the disc only and do not come with the case, album art, or inserts. If you have any questions about the CDs, please do not hesitate to get in touch.']",25.98,"[{'thumb': 'https://m.media-amazon.com/images/I/51qQeN9RD6L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51qQeN9RD6L.jpg', 'variant': 'MAIN', 'hi_res': None}, {'thumb': 'https://m.media-amazon.com/images/I/517CKGnBo0L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/517CKGnBo0L.jpg', 'variant': 'BACK', 'hi_res': 'https://m.media-amazon.com/images/I/71uH8h0Z9+L._SL1260_.jpg'}]",[],Pink Floyd   Format: Audio CD,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Is Discontinued By Manufacturer': 'No', 'Language': 'English', 'Product Dimensions': '4.92 x 5.59 x 0.43 inches; 3.32 Ounces', 'Manufacturer': 'Parlophone', 'Date First Available': 'August 18, 2013', 'Label': 'Parlophone', 'Number of discs': '2'}",B00EMKV91S,,,
Digital Music,The Wall,4.8,13272,[],[],39.88,"[{'thumb': 'https://m.media-amazon.com/images/I/51Erzw86ULL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51Erzw86ULL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/71gedR4Bl8L._SL1280_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41DQUlAahSL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41DQUlAahSL.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/618dEjkmcqL._SL1000_.jpg'}]",[],Pink Floyd   Format: Vinyl,"['CDs & Vinyl', 'Pop']",{},B01IOED4BK,,,
Digital Music,The Wall,4.8,13271,[],['Japanese limited edition featuring an LP style slipcase cover for initial pressing. Digitally remastered; includes replicas of the original vinyl labeling - all four sides!'],65.05,"[{'thumb': 'https://m.media-amazon.com/images/I/51NQr7LuQ6L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51NQr7LuQ6L.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61gfk5gegkL._SL1280_.jpg'}]",[],Pink Floyd   Format: Audio CD,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '5 x 4.75 x 0.5 inches; 3.2 Ounces', 'Manufacturer': 'EMI Import', 'SPARS Code': 'DDD', 'Date First Available': 'November 24, 2006', 'Label': 'EMI Import', 'Country of Origin': 'Japan', 'Number of discs': '2'}",B00005HYHC,,,
Digital Music,PINK FLOYD - WALL : REMASTERED 2CD SET,4.8,13267,[],[],37.78,"[{'thumb': 'https://m.media-amazon.com/images/I/51MVztwY1-L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51MVztwY1-L.jpg', 'variant': 'MAIN', 'hi_res': None}]",[],Pink Floyd   Format: Audio CD,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Product Dimensions': '0.39 x 0.39 x 0.5 inches; 4.96 Ounces', 'Item model number': 'usus-43253', 'Date First Available': 'August 15, 2012', 'Number of discs': '2'}",B00006I8P3,,,
Digital Music,The Wall,4.8,13258,[],"[""***AUDIO CASSETTE TAPE***-1979 Pink Floyd Music Limited/Columbia Records release 26 tracks-Side 1:1)In the Flesh,2)The Thin Ice,3)Another Brick in the Wall(part I),4)The Happiest Days of Our ives,5)Another Brick in the Wall(part II),6)Mother,7)Goodbye Blue Sky,8)Empty Spaces,9)Young Lust,10)One of My Turns,11)Don't Leave Me Now,12)Another Brick in the Wall(part III),13)Goodbye Cruel World,Side 2:14)Hey you,15)is There Anybody Out There,16)Nobody Home,17)Vera,18)Bring the Boys Back Home,19)Comfortably Numb,20)The Show Must Go On,21)In the Flesh,22)Run Like Hell,23)Waiting for the Worms,24)Stop,25)the Trial,26)Outside the Wall.""]",30.69,"[{'thumb': 'https://m.media-amazon.com/images/I/41fn4jF9NEL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41fn4jF9NEL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61huPMydgrL._SL1000_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/519oXlOo0TL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/519oXlOo0TL.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/71xibxD22UL._SL1000_.jpg'}]",[],Pink Floyd   Format: Audio Cassette,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '4.3 x 2.7 x 0.6 inches; 2.4 Ounces', 'Date First Available': 'December 3, 2003', 'Number of discs': '1'}",B0000025H7,,,
Digital Music,Wall,4.8,13257,[],[],52.5,"[{'thumb': 'https://m.media-amazon.com/images/I/41rgjM3M5EL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41rgjM3M5EL.jpg', 'variant': 'MAIN', 'hi_res': None}]",[],Pink Floyd   Format: Vinyl,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']",{},B00EVSAC00,,,
Digital Music,The Wall,4.8,13228,[],"[""Limited double 180 gram vinyl LP pressing in gatefold jacket. Remastered from the original analogue tapes by James Guthrie, Joel Plante, and Bernie Grundman. The Wall is the 11th studio album by Pink Floyd, originally released in November 1979. It is the last studio album released with the line-up of guitarist David Gilmour, bass guitarist/lyricist Roger Waters, keyboardist Richard Wright, and drummer Nick Mason before Wright left the band. As with Pink Floyd's prior three albums, The Wall is a concept album, exploring themes of abandonment and personal isolation. It is a rock opera that follows Pink, a character whom Waters modelled after himself and the band's original leader, Syd Barrett. Waters conceived the album during Pink Floyd's 1977 In the Flesh Tour, when his frustration with the audience became so acute that he imagined a wall between the audience and the stage. The album was one of the best-selling of 1980, and by 1999 it had sold over 23 million RIAA-certified units, making it the third highest certified album in the United States.""]",37.95,"[{'thumb': 'https://m.media-amazon.com/images/I/51Erzw86ULL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51Erzw86ULL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/71gedR4Bl8L._SL1280_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41DQUlAahSL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41DQUlAahSL.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/618dEjkmcqL._SL1000_.jpg'}]",[],Pink Floyd   Format: Vinyl,"['CDs & Vinyl', 'Pop']","{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '12.1 x 12.2 x 0.4 inches; 1.45 Pounds', 'Manufacturer': 'Pink Floyd Records', 'Item model number': '88875184281', 'Original Release Date': '2016', 'Run time': '1 hour and 21 minutes', 'Date First Available': 'July 30, 2016', 'Label': 'Pink Floyd Records', 'Country of Origin': 'USA', 'Number of discs': '2'}",B01L809INK,,,
Digital Music,The wall,4.8,13227,[],"['THIS IS A 2LP VINYL RECORD ALBUM BY PINK FLOYD CALLED ""THE WALL"", & IT\'S ON THE COLUMBIA LABEL #PE2-36183 IN STEREO, & IT CAME OUT IN 1979! IT CONTAINS (27) TRACKS LIKE: ""IN THE FLESH, THE THIN ICE, ANOTHER BRICK IN THE WALL-PTS 1,2 + 3, MOTHER, YOUNG LUST, GOODBYE BLUE SKY, DON\'T LEAVE ME NOW, GOODBYE CRUEL WORLD, EMPTY SPACES, IS ANYBODY OUT THERE?, VERA, BRING THE BOYS BACK HOME, COMFORTABLY NUMB, THE SHOW MUST GO ON, THE TRAIL, STOP, RUN LIKE HELL & OUTSIDE THE WALL"". ****NOTE: THIS LP WAS RECORDED IN FRANCE + NEW YORK!']",26.46,"[{'thumb': 'https://m.media-amazon.com/images/I/31Cy93bcc4L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31Cy93bcc4L.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61C3b0J5lTL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31wzCWY1wKL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31wzCWY1wKL.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/61PoC61opTL._SL1500_.jpg'}]",[],Pink Floyd   Format: Audio CD,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']","{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '5.59 x 4.88 x 0.47 inches; 3.6 Ounces', 'Manufacturer': 'Columbia', 'SPARS Code': 'DDD', 'Date First Available': 'March 5, 2007', 'Label': 'Columbia', 'Number of discs': '2'}",B00005PSY8,,,
Digital Music,Sgt. Pepper' s Lonely Hearts Club Band,4.8,13205,[],[],,"[{'thumb': 'https://m.media-amazon.com/images/I/31Xqw3iIoxL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31Xqw3iIoxL.jpg', 'variant': 'MAIN', 'hi_res': None}]",[],The Beatles   Format: Audio CD,"['CDs & Vinyl', 'Classic Rock', 'British Invasion']","{'Date First Available': 'February 12, 2007'}",B000A28KDM,,,
Digital Music,Sgt. Pepper's Lonely Hearts Club Band,4.8,13205,[],"['Sgt. Pepper\'s Lonely Hearts Club Band is the eighth studio album by Beatles. The Album won four Grammy Awards in 1968, including Album of the Year, the first rock LP to receive this honour. ""A historic departure in the progress of music"" - Time magazine']",49.99,"[{'thumb': 'https://m.media-amazon.com/images/I/61aKbp4lMxL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/61aKbp4lMxL.jpg', 'variant': 'MAIN', 'hi_res': None}, {'thumb': 'https://m.media-amazon.com/images/I/61hLJkoZjfL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/61hLJkoZjfL.jpg', 'variant': 'PT01', 'hi_res': None}, {'thumb': 'https://m.media-amazon.com/images/I/61AdxIiYyHL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/61AdxIiYyHL.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/81gTNYFu3lL._SL1140_.jpg'}]",[],The Beatles   Format: Vinyl,"['CDs & Vinyl', 'Classic Rock', 'Psychedelic Rock']","{'Package Dimensions': '14.8 x 12.4 x 1.2 inches; 1.3 Pounds', 'Manufacturer': 'Capitol', 'Date First Available': 'June 1, 2007', 'Label': 'Capitol', 'Number of discs': '1'}",B000RHFZ9C,,,
Digital Music,Sgt. Peppers Lonely Hearts Club Band,4.8,13205,[],"['This is an original ""Yellow Palophone"" Release! It comes with cutout insert! Also hard to find! Jacket is in great condition. The disc is a ""C"" rating.']",49.99,"[{'thumb': 'https://m.media-amazon.com/images/I/51dBFkiWqTL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51dBFkiWqTL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/91Sr85E7EyL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51DIiXnSTdL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51DIiXnSTdL.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/91cXQSpD2wL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41eZb18tdHL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41eZb18tdHL.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/81Y+V+iTdIL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31vTbEM86ML._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31vTbEM86ML.jpg', 'variant': 'PT03', 'hi_res': 'https://m.media-amazon.com/images/I/91YYmBI67VL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41KEpGxW9qL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41KEpGxW9qL.jpg', 'variant': 'PT04', 'hi_res': 'https://m.media-amazon.com/images/I/91oUr9Y8dTL._SL1500_.jpg'}]",[],The Beatles,"['CDs & Vinyl', 'Classic Rock', 'Psychedelic Rock']","{'Package Dimensions': '12.1 x 10 x 0.3 inches; 12 Ounces', 'Manufacturer': 'Parlophone', 'Run time': '50 minutes', 'Date First Available': 'January 21, 2007', 'Label': 'Parlophone', 'Number of discs': '1'}",B000MU4F5Y,,,
Digital Music,Sgt. Pepper's Lonely Hearts Club Band,4.8,13203,[],[],31.99,"[{'thumb': 'https://m.media-amazon.com/images/I/61oAqiAvrSL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/61oAqiAvrSL.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/91uj2uFsWxL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/511IN8bs7eL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/511IN8bs7eL.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/81ZH3-kk4eL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51JJpWckGNL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51JJpWckGNL.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/81tM0pYtcRL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51tuXJzleoL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51tuXJzleoL.jpg', 'variant': 'PT03', 'hi_res': 'https://m.media-amazon.com/images/I/81IF5++WieL._SL1420_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51fMLnPiPjL._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51fMLnPiPjL.jpg', 'variant': 'PT04', 'hi_res': 'https://m.media-amazon.com/images/I/81wwLkyp4EL._SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51PtQKHjJ3L._SS40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51PtQKHjJ3L.jpg', 'variant': 'PT05', 'hi_res': 'https://m.media-amazon.com/images/I/91gjMzMj1wL._SL1500_.jpg'}]",[],The Beatles,"['CDs & Vinyl', 'Classic Rock', 'Psychedelic Rock']","{'Manufacturer': 'Apple Records', 'Date First Available': 'July 22, 2011', 'Label': 'Apple Records', 'Number of discs': '1'}",B005E0NN8M,,,
