rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_cleaned,title_cleaned,text_cleaned1,title_cleaned1,text_sentiment,title_sentiment,text_sentiment_Original
5.0,Expensive,As expected,[],B00UXG4WR8,B00UXG4WR8,AGAD4BJCYGOQYEDL4OW5EZIOWKAQ,2021-05-06 18:10:06.177,0,True,as expect,expensive,expect,expensive,4,0,4
5.0,Perfect fit!,Cost to much!,[],B00UXG4WR8,B00UXG4WR8,AHVD2XIOSJ7H2USWU67PK62ZYYEA,2021-03-22 13:10:54.765,0,True,cost to much !,perfect fit !,cost,perfect fit,4,4,4
5.0,Not All Filters Are Equal,This one is working great; nothing like the three off brand that do not fit and that are out of the return period.,[],B00UXG4WR8,B00UXG4WR8,AFC3SLE424PDTHH7N625YIDKJPUQ,2016-11-13 20:40:09.000,0,True,this one be work great ; nothing like the three off brand that do not fit and that be out of the return period .,not all filter be equal,work great like brand fit return period,filter equal,4,4,2
5.0,Orm and good,Oem and good,[],B00UXG4WR8,B00UXG4WR8,AHI43BBQ3UT266O4BZ5HWSAPXXUQ,2022-06-22 17:46:11.392,0,True,oem and good,orm and good,oem good,orm good,4,4,4
5.0,Quality,Easy,[],B00UXG4WR8,B00UXG4WR8,AGXHFJ4QAQK3AUMCW5IIMFYJAHGA,2020-03-11 01:28:48.109,0,True,easy,quality,easy,quality,4,4,4
2.0,Stopped working 4 months after I purchased it,This did not last. Not happy,[],B00UXG4WR8,B00UXG4WR8,AFBMN5UO6GOLLWG4EBOO55SMAEYQ,2021-12-29 19:42:15.360,0,True,this do not last . not happy,stop work 4 month after i purchase it,happy,stop work month purchase,4,4,0
5.0,Five Stars,I love the ease of installing this filter and the fact that the water tastes good every time.,[],B00UXG4WR8,B00UXG4WR8,AFFR7L6MH4Y2XJ3AS52YTE7XJU3Q,2016-12-07 19:14:48.000,0,True,i love the ease of instal this filter and the fact that the water taste good every time .,five star,love ease instal filter fact water taste good time,star,4,4,4
5.0,Five Stars,very good,[],B00UXG4WR8,B00UXG4WR8,AHE22NU6CBCY7VVA64M3SB2A7WHA,2017-02-09 04:25:24.000,0,True,very good,five star,good,star,4,4,4
5.0,Water tastes nice and cold!,"This water filter is easy to install, lasts a long time, and  the filtered water tastes very good!  Disposal is easy and can be disposed in landfills.  I would recommend to anyone needing a water filter for the appropriate whirlpool refrigerator.",[],B00UXG4WR8,B00UXG4WR8,AGEUYUEF7PDGVRIS42BLULBNXBXQ,2019-08-13 03:49:37.846,0,True,"this water filter be easy to install , last a long time , and   the filter water taste very good !   disposal be easy and can be dispose in landfill .   i would recommend to anyone need a water filter for the appropriate whirlpool refrigerator .",water taste nice and cold !,water filter easy install last long time filter water taste good disposal easy dispose landfill recommend need water filter appropriate whirlpool refrigerator,water taste nice cold,4,4,4
5.0,You have to push in it hard so door is completely closed.,My refrigerator.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oAYZ7AnfL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oAYZ7AnfL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oAYZ7AnfL.jpg', 'attachment_type': 'IMAGE'}]",B00UXG4WR8,B00UXG4WR8,AFBXDIYU3LJLJB2N26NQWQAJVEFA,2019-08-21 15:01:58.394,1,True,my refrigerator .,you have to push in it hard so door be completely closed .,refrigerator,push hard door completely closed,4,0,4
1.0,$$$ filters,Lasts no where near 3-6 months. Might get 3 out of it. Too pricey for that kind of replacement,[],B00UXG4WR8,B00UXG4WR8,AGE6UTXBYKBYAORYMPQSABNXV4DQ,2017-10-02 23:21:04.962,2,True,last no where near 3 - 6 month . might get 3 out of it . too pricey for that kind of replacement,$ $ $ filter,last near month pricey kind replacement,filter,4,4,0
5.0,Was perfect for my refrigerator,Just what the refrigerator called for.,[],B00UXG4WR8,B00UXG4WR8,AEBZRNZTUDYTTDFHUPCX3DLGIKJQ,2020-08-17 23:49:23.167,0,True,just what the refrigerator call for .,be perfect for my refrigerator,refrigerator call,perfect refrigerator,4,4,4
1.0,My tap water smells less like chorine than what's coming out of this new filter .,"This is our 3rd (or 4th?) Whirlpool filter . We've never had an issue until this latest one .<br />The chlorine smell makes it undrinkable . Where that's coming from is a mystery ,<br />the tap water has no chorine smell . Unfortunately , I threw away the packaging ,<br />so I'm probably hosed . Read the 1 star reviews . Whirlpool CS says they don't sell through<br />Amazon , and there's a high likelihood they're counterfeit . There's also been cases where<br />purchasers return the old ones , and they're resold . I'm going to Lowes or Home Depot .<br /><br />Update: Amazon refunded the amount in full .",[],B00UXG4WR8,B00UXG4WR8,AG7FR5ZYCNYBQM5ODQHUFVFDZXGQ,2023-03-27 22:20:19.543,0,True,"this be our 3rd ( or 4th ? ) whirlpool filter . we have never have an issue until this late one .<br />the chlorine smell make it undrinkable . where that be come from be a mystery , < br />the tap water have no chorine smell . unfortunately , i throw away the packaging , < br />so i be probably hose . read the 1 star review . whirlpool cs say they do not sell through < br />amazon , and there be a high likelihood they be counterfeit . there be also be case where < br />purchasers return the old one , and they be resold . i be go to lowes or home depot .<br /><br />update : amazon refund the amount in full .",my tap water smell less like chorine than what be come out of this new filter .,whirlpool filter issue late chlorine smell make undrinkable come mystery br tap water chorine smell unfortunately throw away packaging br probably hose read star review whirlpool cs say sell br high likelihood counterfeit case br return old one resold go lowes home depot amazon refund,tap water smell like chorine come new filter,0,4,0
5.0,Good filter,Right product,[],B00UXG4WR8,B00UXG4WR8,AEDXYOWKUB4IW255QWUGZUPY5TSQ,2020-02-28 23:13:15.739,0,True,right product,good filter,right product,good filter,4,4,4
5.0,Works great,Works great.,[],B00UXG4WR8,B00UXG4WR8,AGUJBY5JOBRAPCWHOM2HSVE42LJQ,2022-01-30 00:39:02.884,0,True,work great .,work great,work great,work great,4,4,4
1.0,50 dolars for a charcoal,It's literally charcoal inside a cylinder and they want $50 for that...,[],B00UXG4WR8,B00UXG4WR8,AFAWPJOKVXBEMRVC2NJMXK4SC2JA,2022-06-27 15:08:28.997,0,True,it be literally charcoal inside a cylinder and they want $ 50 for that ...,50 dolar for a charcoal,literally charcoal inside cylinder want,dolar charcoal,0,4,0
5.0,Easy to install,Easy to install and a great value for the money,[],B00UXG4WR8,B00UXG4WR8,AF6JQMNX27AF34W2HDJWTVJPT6JA,2021-08-10 21:31:41.081,0,True,easy to install and a great value for the money,easy to install,easy install great value money,easy install,4,4,4
5.0,"Expensive, but worth it for me to buy the ...","Expensive, but worth it for me to buy the factory original part...I read reviews on the less expensive ones about them leaking, and there's no way I wanted to take that chance with our new laminate hardwood floors!",[],B00UXG4WR8,B00UXG4WR8,AGQNOXLTX3B3BLS7DMFRKBRZO6CA,2017-12-02 03:05:54.675,0,True,"expensive , but worth it for i to buy the factory original part ... i read review on the less expensive one about they leak , and there be no way i want to take that chance with our new laminate hardwood floor !","expensive , but worth it for i to buy the ...",expensive worth buy factory original read review expensive one leak way want chance new laminate hardwood floor,expensive worth buy,0,0,3
4.0,Less expensive than in big box stores,As described and easy to install.,[],B00UXG4WR8,B00UXG4WR8,AGJ4ZWPKDEVDD3DZJMI3CFW7G43A,2018-08-17 22:09:37.151,0,True,as describe and easy to install .,less expensive than in big box store,describe easy install,expensive big box store,4,4,4
5.0,Factory certified,These are factors certified filters.,[],B00UXG4WR8,B00UXG4WR8,AGUT3RFPCUKFRQJWUU6DPMOJNYQA,2022-03-03 02:29:04.583,0,True,these be factor certify filter .,factory certify,factor certify filter,factory certify,4,4,4
5.0,Good product,Works as expected,[],B00UXG4WR8,B00UXG4WR8,AFI6DBFUSOUSGEPC2LG3S6F7LAQQ,2018-08-27 02:23:32.790,0,True,work as expect,good product,work expect,good product,4,4,4
1.0,Good,I ordered the wrong one and had to send bavk,[],B00UXG4WR8,B00UXG4WR8,AFWIULCMYR2XYRTQRRW547KFAQLQ,2020-02-15 23:25:55.346,0,True,i order the wrong one and have to send bavk,good,order wrong send bavk,good,0,4,0
5.0,It is the proper one for my refrigerator.,It works just fine.,[],B00UXG4WR8,B00UXG4WR8,AENAGXCZCJIIOKA6GDQQ53II76KA,2019-01-20 20:03:16.820,0,True,it work just fine .,it be the proper one for my refrigerator .,work fine,proper refrigerator,4,4,4
5.0,La calidad del producto,Ese producto es muy bueno y original,[],B00UXG4WR8,B00UXG4WR8,AE66BPKSI7QEYYU3354QKXFOQKFA,2020-09-25 18:45:01.233,0,True,ese producto es muy bueno y original,la calidad del producto,ese producto es muy bueno y original,la calidad del producto,4,4,4
4.0,Easy to install!!!,Will get back to you how was it as we just install it in the fridge.,[],B00UXG4WR8,B00UXG4WR8,AEI2VRFSBP6ZW6N4YQSQHMWO44TA,2021-03-26 02:05:57.868,0,True,will get back to you how be it as we just install it in the fridge .,easy to install ! ! !,install fridge,easy install,4,4,4
5.0,Excellent Product  Thank You,Excellent Product  Thank You,[],B00UXG4WR8,B00UXG4WR8,AEZXSSR3JN7VIFMLIDACDJC5CTVQ,2022-05-25 03:15:57.099,0,True,excellent product   thank you,excellent product   thank you,excellent product thank,excellent product thank,4,4,4
1.0,Received damaged filter don’t buy here,My filter is damages caused water to leak,[],B00UXG4WR8,B00UXG4WR8,AGFLKE3CFK7RNGSS4QWLC7IAOSUQ,2021-02-20 03:47:46.106,0,True,my filter be damage cause water to leak,receive damage filter do not buy here,filter damage cause water leak,receive damage filter buy,0,0,0
5.0,Perfect fit for frig @ good price.,Less expensive than Home Depot.,[],B00UXG4WR8,B00UXG4WR8,AE2O72664JE2Q2BH2OXROOMEGJ5Q,2020-02-23 20:08:40.255,0,True,less expensive than home depot .,perfect fit for frig @ good price .,expensive home depot,perfect fit frig good price,0,4,0
5.0,Great,Works great for my Kenmore fridge,[],B00UXG4WR8,B00UXG4WR8,AEA3COPV3UGZMR6N2YFQDHCBHNBQ,2020-10-13 17:29:05.646,0,True,work great for my kenmore fridge,great,work great kenmore fridge,great,4,4,4
5.0,As described and it arrived faster,Easy to install and decent value,[],B00UXG4WR8,B00UXG4WR8,AF22M32DQIB6MM2XHCNQGGL6WB4A,2021-12-24 03:24:03.646,0,True,easy to install and decent value,as describe and it arrive fast,easy install decent value,describe arrive fast,4,4,4
4.0,Easy install,It is what it is,[],B00UXG4WR8,B00UXG4WR8,AHGRM5LHUUVL2X3ZAE74W3I3L52A,2021-10-09 13:12:54.935,0,True,it be what it be,easy install,,easy install,4,4,4
5.0,Like ordering on line.,"Instead of going to Lowe’s, I just ordered this water filter for my refrigerator.k",[],B00UXG4WR8,B00UXG4WR8,AGGUGHM73SGVDFCRRLVYIMAUUNGA,2019-02-07 18:21:02.325,0,True,"instead of go to lowe ’s , i just order this water filter for my refrigerator.k",like order on line .,instead go lowe order water filter,like order line,0,4,4
5.0,Good,Works as intended,[],B00UXG4WR8,B00UXG4WR8,AFYOBIQSKJ3ZZ6SLFH3GREEMYQZQ,2020-06-07 02:55:21.753,0,True,work as intend,good,work intend,good,4,4,4
5.0,Easy to install & good quality,"I use a Whirlpool WRS588FIHZ00 and this filter is easy to install. Just gotta take the old filter out and put the new one in. Water tastes better or “fresh” with the new filter. Kinda pricey but for how long it can be used, I’d say it’s worth it",[],B00UXG4WR8,B00UXG4WR8,AGQMSTKXCM26D65CC3HVTZWCGPNA,2020-03-30 03:52:23.008,0,True,"i use a whirlpool wrs588fihz00 and this filter be easy to install . just get to take the old filter out and put the new one in . water taste well or "" fresh "" with the new filter . kinda pricey but for how long it can be use , i ’d say it ’ worth it",easy to install & good quality,use whirlpool filter easy install get to old filter new water taste well fresh new filter kinda pricey long worth,easy install good quality,4,4,4
1.0,Does not fit all Whirlpool refridgerators.,"Be careful!  Unit is supposed to be for replacement in Whirlpool refrigerators and it does not fit as indicated.  It is too short.  If you get sick and can't install it before ""return"" time runs out. You're stuck with a useless filter.",[],B00UXG4WR8,B00UXG4WR8,AH22O5E7LOGNGAIYF3W3FUFFM5BQ,2022-02-06 21:42:34.213,0,True,"be careful !   unit be suppose to be for replacement in whirlpool refrigerator and it do not fit as indicate .   it be too short .   if you get sick and can not install it before "" return "" time run out . you be stuck with a useless filter .",do not fit all whirlpool refridgerator .,careful unit suppose replacement whirlpool refrigerator fit indicate short sick install return time run stuck useless filter,fit whirlpool refridgerator,0,4,0
5.0,Five Stars,"It's a water filter, and it works. Enouigh said.",[],B00UXG4WR8,B00UXG4WR8,AF47QUZMBMEGGZ557UQ5IMQ3VSBQ,2017-06-26 03:19:35.016,0,True,"it be a water filter , and it work . enouigh say .",five star,water filter work enouigh say,star,4,4,4
5.0,na,na,[],B00UXG4WR8,B00UXG4WR8,AFWCPQ5IZLVCCIBCB3KYEB7ZXK6A,2021-05-31 20:53:54.998,0,True,na,na,na,na,4,4,4
5.0,Works great!!!,Compatible with Whirlpool fridge!! Works great!!!,[],B00UXG4WR8,B00UXG4WR8,AFRMUHNBFPXHHBSKNU2OY5FBBVXQ,2020-05-24 01:32:35.879,0,True,compatible with whirlpool fridge ! ! work great ! ! !,work great ! ! !,compatible whirlpool fridge work great,work great,4,4,4
2.0,NOT RECYCLABLE! This creates a lot of waste,"I really enjoy using this product. It's easy to use and produce clean tasting water. However, Whirlpool does not recycle this project. In fact, they asked you to pay $9+ to buy an envelope kit to ship this to their partner facility. AND, the recycling kit is currently out of stock.  After a year of using this you'll end up with multiple plastic cartridges that clutter landfill.<br /><br />Unfortunately I won't be repurchasing it until Whirlpool put some effort into recycling their products.",[],B00UXG4WR8,B00UXG4WR8,AHVY6QOWDCNFV7VXN6XPCCOZ2FQA,2018-09-25 18:24:38.593,1,True,"i really enjoy use this product . it be easy to use and produce clean taste water . however , whirlpool do not recycle this project . in fact , they ask you to pay $ 9 + to buy an envelope kit to ship this to their partner facility . and , the recycling kit be currently out of stock .   after a year of use this you will end up with multiple plastic cartridge that clutter landfill.<br /><br />unfortunately i will not be repurchase it until whirlpool put some effort into recycle their product .",not recyclable ! this create a lot of waste,enjoy product easy use produce clean taste water whirlpool recycle project fact ask pay buy envelope kit ship partner facility recycling kit currently stock year end multiple plastic cartridge clutter will repurchase whirlpool effort recycle product,recyclable create lot waste,4,0,0
