rating,title_x,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,main_category,title_y,average_rating,rating_number,features,price,text_cleaned,text_cleaned1,sentiment
5,Arguably Adele’s best work yet!,"Amazing album. Definitely my favorite after 19. Every track is something special and you’re bound to love each one. My least favorite would have to be “Cry Your Heart Out” because i’m not a fan of the production, but that’s just a nit pick. Give this album a chance, you won’t be disappointed!",[],B09HVRTMFX,B09HVRTMFX,AEQKFSFOBWE4B52VMCETMSN2YZKQ,2021-12-02 02:32:31.640,0,True,Digital Music,30,4.6,39104,[],7.27,"amazing album . definitely my favorite after 19 . every track be something special and you ’re bind to love each one . my least favorite would have to be "" cry your heart out "" because i ’m not a fan of the production , but that ’ just a nit pick . give this album a chance , you will not be disappoint !",amazing album definitely favorite track special bind love favorite cry heart fan production nit pick album chance will disappoint,4
5,AMAZING,"I love every song&#60;3 its the music that's plays during the movie like Asleep-The Smiths & Come on Eileen-Dexys Midnight Runners. Also it has Charlie's last letter,which is him at the end saying &#34;...we are infinite..&#34; Its just really good.<br /><br />~KBye",[],B008KL4KB6,B008KL4KB6,AGFCP4A7PHEAOPUUOQEB5DGT5FMA,2012-12-05 13:52:49.000,4,True,Digital Music,The Perks of Being a Wallflower Original Soundtrack,4.6,37816,[],,"i love every song&#60;3 its the music that be play during the movie like asleep - the smiths & come on eileen - dexys midnight runners . also it have charlie 's last letter , which be he at the end say & # 34; ... we be infinite .. &#34 ; its just really good.<br /><br />~kbye",love music play movie like asleep smiths come eileen dexys midnight runners charlie letter end say infinite,4
3,Iy is ok not like 25,The instrumentation was interesting and good.  Overall I do not think the album comes close to25,[],B09HVRTMFX,B09HVRTMFX,AFTRICG25DGKGB5SRSVOU7FUXQHA,2021-12-23 18:43:28.840,0,True,Digital Music,30,4.6,39104,[],7.27,the instrumentation be interesting and good .   overall i do not think the album come close to25,instrumentation interesting good overall think album come close,3
5,It’s AMAZING!,"If you are a fan of Adele, this is a no brainer! If you don’t have a record player, go get one! It’s a beautiful cover, the music is fantastic, and you just can’t go wrong here…",[],B09HVTKLPQ,B09HVRTMFX,AFSQ5RCO32A6DOQ6RRUE6VNVI23Q,2021-12-29 17:53:11.454,0,True,Digital Music,30,4.6,39104,[],7.27,"if you be a fan of adele , this be a no brainer ! if you do not have a record player , go get one ! it ’ a beautiful cover , the music be fantastic , and you just can not go wrong here …",fan adele brainer record player beautiful cover music fantastic wrong,4
3,A new Adele,Surely an important work for Adele personally but not as powerful as her earlier works.,[],B09HVRTMFX,B09HVRTMFX,AFWWWWN633EQPVM7RPRAHV3JUN4Q,2022-01-08 12:23:34.074,0,True,Digital Music,30,4.6,39104,[],7.27,surely an important work for adele personally but not as powerful as her early work .,surely important work adele personally powerful early work,2
1,Disappointment!!!!,Such a disappointment!!!!!  Garbage!!!! Don't waste your money.  I thought I liked Adele but not anymore.  These songs are depressing and totally crap!!!!  Save your money and buy something upbeat because this is not it!!!!!<br />Diane H.,[],B09HVRTMFX,B09HVRTMFX,AHUFREIRWTFNUBRAA7KKRIOTGEQQ,2021-12-10 13:17:21.481,2,True,Digital Music,30,4.6,39104,[],7.27,such a disappointment ! ! ! ! !   garbage ! ! ! ! do not waste your money .   i think i like adele but not anymore .   these song be depressing and totally crap ! ! ! !   save your money and buy something upbeat because this be not it!!!!!<br />diane h.,disappointment garbage waste money think like adele anymore song depressing totally crap save money buy upbeat,0
4,30,I don't think it is quite as good as 19 or 25.,[],B09HVRTMFX,B09HVRTMFX,AEBVLAIK5BBLO6BX7RVKF2QNMAZQ,2022-04-05 18:25:07.571,0,True,Digital Music,30,4.6,39104,[],7.27,i do not think it be quite as good as 19 or 25 .,think good,2
5,Best Adele Album,"Give it a chance. By far, the most complete work Adele has released. The growth and maturity she shows during this album is unbelievable. Friends gave up after the first few tracks but I encouraged them to try again. They agreed. Wow. Thank you, Adele. It’s been a long time since I wanted to listen to an entire album with such eagerness.",[],B09HVTKLPQ,B09HVRTMFX,AEHJRPR4UJSW5SUNQ65EJRNXHSZA,2022-01-28 01:23:20.410,0,True,Digital Music,30,4.6,39104,[],7.27,"give it a chance . by far , the most complete work adele have release . the growth and maturity she show during this album be unbelievable . friend give up after the first few track but i encourage they to try again . they agree . wow . thank you , adele . it ’s be a long time since i want to listen to an entire album with such eagerness .",chance far complete work adele release growth maturity show album unbelievable friend give track encourage try agree wow thank adele long time want listen entire album eagerness,4
5,An album filled with beautiful angst and hope for personal renewal.,"Adele does it again but unlike other recording artists, her fourth album is unlike the others. It is more personal and really grabs you. She is one of a kind!",[],B09HVRTMFX,B09HVRTMFX,AFUTUT3LHRAEU75NNSK2Z4W7DTAA,2021-12-04 18:38:24.756,0,True,Digital Music,30,4.6,39104,[],7.27,"adele do it again but unlike other recording artist , her fourth album be unlike the other . it be more personal and really grab you . she be one of a kind !",adele unlike recording artist fourth album unlike personal grab kind,4
5,Good music,It was very good I am impressed,[],B08KGT79CH,B08KGT79CH,AEH3S4FXM6OJPTADNUQIEKY2YZHA,2020-11-13 20:01:48.974,1,True,Digital Music,POWER UP,4.8,28753,[],8.85,it be very good i be impressed,good impressed,4
5,"Love, love, love!!!!!!",Love her and her music!,[],B09HVRTMFX,B09HVRTMFX,AH2XP6OXE3Y2GVNTTXMGU57MPXGA,2022-01-22 14:51:46.618,0,True,Digital Music,30,4.6,39104,[],7.27,love she and her music !,love music,4
5,Adele nnever disappoints,So glad I got this. Was a long wait for new Adele!,[],B09HVRTMFX,B09HVRTMFX,AF3EOLEHUSGRJ45IPGH3NQBMGBWA,2021-12-17 16:38:48.977,0,True,Digital Music,30,4.6,39104,[],7.27,so glad i get this . be a long wait for new adele !,glad get long wait new adele,4
1,Such a sad person,This is the last Adele album I will purchase.  I get it that she writes from her heart.  She is so whiny and sad in every song.,[],B09HVRTMFX,B09HVRTMFX,AEBE5XCOEU3PYOD7FLBAZI5OGB5A,2021-12-24 21:27:25.304,0,True,Digital Music,30,4.6,39104,[],7.27,this be the last adele album i will purchase .   i get it that she write from her heart .   she be so whiny and sad in every song .,adele album purchase write heart whiny sad song,4
3,"UH-OH Case is cracked, husband is panicking.","Delivered on time, so 5 stars on that.  As soon as my husband took CD out of the thin bag/envelope it was in, he noticed a crack on the CD case, I've attached pictures.  The crack is toward the bottom right corner.  Upon inspecting the CD, it looks fine.  I would recommend maybe bubble wrap, or some kind of padding to protect the CD for future CD shipments.  My husbands very pleased we got the CD on the release date without even leaving the house.  Thank you, but again, maybe consider padding CDs for protection during delivery process.","[{'small_image_url': 'https://m.media-amazon.com/images/I/81Klv9CxbFL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81Klv9CxbFL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81Klv9CxbFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81cdTnTKrXL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81cdTnTKrXL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81cdTnTKrXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/91hMsA-1ZjL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91hMsA-1ZjL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/91hMsA-1ZjL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVRTMFX,B09HVRTMFX,AFDRSM76ABQ2YOYXE3U4DJI7VRJQ,2021-11-19 23:27:51.268,4,True,Digital Music,30,4.6,39104,[],7.27,"deliver on time , so 5 star on that .   as soon as my husband take cd out of the thin bag / envelope it be in , he notice a crack on the cd case , i have attach picture .   the crack be toward the bottom right corner .   upon inspect the cd , it look fine .   i would recommend maybe bubble wrap , or some kind of padding to protect the cd for future cd shipment .   my husband very pleased we get the cd on the release date without even leave the house .   thank you , but again , maybe consider pad cd for protection during delivery process .",deliver time star soon husband take cd thin bag envelope notice crack cd case attach picture crack right corner inspect cd look fine recommend maybe bubble wrap kind padding protect cd future cd shipment husband pleased get cd release date leave house thank maybe consider pad cd protection delivery process,4
5,Another great album!,There is a reason why bands like this are in the hall a fame.  They have been together since the early 70's and yet they can still release a really good album nearly 50 years latter.  I'm amazed at how good they sound after all these years and I'm really enjoying the catchy riffs throughout this album.  I love this group!!,[],B08KGT79CH,B08KGT79CH,AFZ2FCSAERV6JJM4NZQJNHBVC43A,2021-09-01 16:45:08.978,2,True,Digital Music,POWER UP,4.8,28753,[],8.85,there be a reason why band like this be in the hall a fame .   they have be together since the early 70 's and yet they can still release a really good album nearly 50 year latter .   i be amazed at how good they sound after all these year and i be really enjoy the catchy riff throughout this album .   i love this group ! !,reason band like hall fame early release good album nearly year amazed good sound year enjoy catchy riff album love group,4
5,AC/DC,If your a hard Rock fan this album doesn't disappoint . AC?DC still rock.,[],B08KGT79CH,B08KGT79CH,AHEGV5RKJN5Q5BUEZ6TJYNX74VMQ,2021-01-11 22:04:31.348,0,True,Digital Music,POWER UP,4.8,28753,[],8.85,if your a hard rock fan this album do not disappoint . ac?dc still rock .,hard rock fan album disappoint rock,4
5,Wife loves Adel's singing voice.,Sife says Adel is very talented.,[],B09HVSKCGQ,B09HVRTMFX,AH5Z2ORPY7WGYZF6D5CMM7LCDUHQ,2022-01-01 18:19:48.684,0,True,Digital Music,30,4.6,39104,[],7.27,sife say adel be very talented .,sife say adel talented,4
1,Was very disappointed.,"CD case  was broken ,the disc itself wouldn't play at all. Returned it for a full refund went to target and bought one off the shelf. Definitely wont be buying anymore CD from amazon .",[],B09HVRTMFX,B09HVRTMFX,AEGCJQHPHH2WG7J6VRMZ5HS2QBYQ,2022-01-07 14:10:50.208,0,True,Digital Music,30,4.6,39104,[],7.27,"cd case   be break , the disc itself would not play at all . return it for a full refund go to target and buy one off the shelf . definitely will not be buy anymore cd from amazon .",cd case break disc play return refund go target buy shelf definitely will not buy anymore cd amazon,0
3,Disappointed....,Not up to the quality of her pervious recordings.,[],B09HVRTMFX,B09HVRTMFX,AGVPPB4K5QWJOO7ZKL7PWF2TKHUQ,2021-12-30 18:22:14.988,0,True,Digital Music,30,4.6,39104,[],7.27,not up to the quality of her pervious recording .,quality pervious recording,1
4,Not 25,"I had great, excited anticipation for this CD.  Don’t get me wrong.  It’s very good and just not quite what I had hoped for.",[],B09HVRTMFX,B09HVRTMFX,AF5NJUPZ2RK3SUONYMOR4AXSHAPA,2021-12-23 14:31:10.943,0,True,Digital Music,30,4.6,39104,[],7.27,"i have great , excited anticipation for this cd .   do not get i wrong .   it ’ very good and just not quite what i have hope for .",great excited anticipation cd wrong good hope,3
4,Her album was good. Her performances are better. My favorite is #7,# 7 is real!!,[],B09HVRTMFX,B09HVRTMFX,AGG553R5AAZ2HBYAXV5MBPTK6ZNA,2021-12-05 19:12:40.959,0,True,Digital Music,30,4.6,39104,[],7.27,# 7 be real ! !,real,4
5,NEW Music,GREAT! It's AC/DC.,[],B08KGT79CH,B08KGT79CH,AF4K347N2TFYJTTQKAS7BBVFZPAA,2020-12-05 05:58:11.136,0,True,Digital Music,POWER UP,4.8,28753,[],8.85,great ! it be ac / dc .,great ac dc,4
5,Welcome Back,This is an album that needs more than one listen to fully appreciate how great it is; So many bands at this stage of their career lose something but this is full blown AC/DC power chord in your face rock. It’s good to have Mr Johnson back up front where he belongs. I think you have to look at each album as a separate entity when thinking about AC/DC because each album is unique in its own respect Although everyone has a favorite. All things considered if this ends up being the last album THANK YOU GUYS ITS BEEN A FREAKING GREAT RIDE. It definitely wasn’t a Shot In The Dark!!!!,[],B08KGT79CH,B08KGT79CH,AGNEAW2RKYS4BN5WQNPDKFFM6ZHQ,2021-03-21 17:05:35.119,1,True,Digital Music,POWER UP,4.8,28753,[],8.85,this be an album that need more than one listen to fully appreciate how great it be ; so many band at this stage of their career lose something but this be full blown ac / dc power chord in your face rock . it ’ good to have mr johnson back up front where he belong . i think you have to look at each album as a separate entity when think about ac / dc because each album be unique in its own respect although everyone have a favorite . all thing consider if this end up be the last album thank you guys its been a freaking great ride . it definitely be not a shot in the dark ! ! ! !,album need listen fully appreciate great band stage career lose blown ac dc power chord face rock good mr johnson belong think look album separate entity think ac dc album unique respect favorite thing consider end album thank guys freaking great ride definitely shot dark,4
